"KZS5\加湿蒸汽阀调节输出 Time;""KZS5\加湿蒸汽阀调节输出 ValueY"""
2020/1/26 5:07:16;0
2020/1/26 5:09:16;0
2020/1/26 5:11:16;0
2020/1/26 5:13:16;0
2020/1/26 5:15:16;0
2020/1/26 5:17:16;0
2020/1/26 5:19:16;0
2020/1/26 5:21:16;0
2020/1/26 5:23:16;0
2020/1/26 5:25:16;0
2020/1/26 5:27:16;0
2020/1/26 5:29:16;0
2020/1/26 5:31:16;0
2020/1/26 5:33:16;0
2020/1/26 5:35:16;0
2020/1/26 5:37:16;0
2020/1/26 5:39:16;0
2020/1/26 5:41:16;0
2020/1/26 5:43:16;0
2020/1/26 5:45:16;0
2020/1/26 5:47:16;0
2020/1/26 5:49:16;0
2020/1/26 5:51:16;0
2020/1/26 5:53:16;0
2020/1/26 5:55:16;0
2020/1/26 5:57:16;0
2020/1/26 5:59:16;0
2020/1/26 6:01:16;0
2020/1/26 6:03:16;0
2020/1/26 6:05:16;0
2020/1/26 6:07:16;0
2020/1/26 6:09:16;0
2020/1/26 6:11:16;0
2020/1/26 6:13:16;0
2020/1/26 6:15:16;0
2020/1/26 6:17:16;0
2020/1/26 6:19:16;0
2020/1/26 6:21:16;0
2020/1/26 6:23:16;0
2020/1/26 6:25:16;0
2020/1/26 6:27:16;0
2020/1/26 6:29:16;0
2020/1/26 6:31:16;0
2020/1/26 6:33:16;0
2020/1/26 6:35:16;0
2020/1/26 6:37:16;0
2020/1/26 6:39:16;0
2020/1/26 6:41:16;0
2020/1/26 6:43:16;0
2020/1/26 6:45:16;0
2020/1/26 6:47:16;0
2020/1/26 6:49:16;0
2020/1/26 6:51:16;0
2020/1/26 6:53:16;0
2020/1/26 6:55:16;0
2020/1/26 6:57:16;0
2020/1/26 6:59:16;0
2020/1/26 7:01:16;0
2020/1/26 7:03:16;0
2020/1/26 7:05:16;0
2020/1/26 7:07:16;0
2020/1/26 7:09:16;0
2020/1/26 7:11:16;0
2020/1/26 7:13:16;0
2020/1/26 7:15:16;0
2020/1/26 7:17:16;0
2020/1/26 7:19:16;0
2020/1/26 7:21:16;0
2020/1/26 7:23:16;0
2020/1/26 7:25:16;0
2020/1/26 7:27:16;0
2020/1/26 7:29:16;0
2020/1/26 7:31:16;0
2020/1/26 7:33:16;0
2020/1/26 7:35:16;0
2020/1/26 7:37:16;0
2020/1/26 7:39:16;0
2020/1/26 7:41:16;0
2020/1/26 7:43:16;0
2020/1/26 7:45:16;0
2020/1/26 7:47:16;0
2020/1/26 7:49:16;0
2020/1/26 7:51:16;0
2020/1/26 7:53:16;0
2020/1/26 7:55:16;0
2020/1/26 7:57:16;0
2020/1/26 7:59:16;0
2020/1/26 8:01:16;0
2020/1/26 8:03:16;0
2020/1/26 8:05:16;0
2020/1/26 8:07:16;0
2020/1/26 8:09:16;0
2020/1/26 8:11:16;0
2020/1/26 8:13:16;0
2020/1/26 8:15:16;0
2020/1/26 8:17:16;0
2020/1/26 8:19:16;0
2020/1/26 8:21:16;0
2020/1/26 8:23:16;0
2020/1/26 8:25:16;0
2020/1/26 8:27:16;0
2020/1/26 8:29:16;0
2020/1/26 8:31:16;0
2020/1/26 8:33:16;0
2020/1/26 8:35:16;0
2020/1/26 8:37:16;0
2020/1/26 8:39:16;0
2020/1/26 8:41:16;0
2020/1/26 8:43:16;0
2020/1/26 8:45:16;0
2020/1/26 8:47:16;0
2020/1/26 8:49:16;0
2020/1/26 8:51:16;0
2020/1/26 8:53:16;0
2020/1/26 8:55:16;0
2020/1/26 8:57:16;0
2020/1/26 8:59:16;0
2020/1/26 9:01:16;0
2020/1/26 9:03:16;0
2020/1/26 9:05:16;0
2020/1/26 9:07:16;0
2020/1/26 9:09:16;0
2020/1/26 9:11:16;0
2020/1/26 9:13:16;0
2020/1/26 9:15:16;0
2020/1/26 9:17:16;0
2020/1/26 9:19:16;0
2020/1/26 9:21:16;0
2020/1/26 9:23:16;0
2020/1/26 9:25:16;0
2020/1/26 9:27:16;0
2020/1/26 9:29:16;0
2020/1/26 9:31:16;0
2020/1/26 9:33:16;0
2020/1/26 9:35:16;0
2020/1/26 9:37:16;0
2020/1/26 9:39:16;0
2020/1/26 9:41:16;0
2020/1/26 9:43:16;0
2020/1/26 9:45:16;0
2020/1/26 9:47:16;0
2020/1/26 9:49:16;0
2020/1/26 9:51:16;0
2020/1/26 9:53:16;0
2020/1/26 9:55:16;0
2020/1/26 9:57:16;0
2020/1/26 9:59:16;0
2020/1/26 10:01:16;0
2020/1/26 10:03:16;0
2020/1/26 10:05:16;0
2020/1/26 10:07:16;0
2020/1/26 10:09:16;0
2020/1/26 10:11:16;0
2020/1/26 10:13:16;0
2020/1/26 10:15:16;0
2020/1/26 10:17:16;0
2020/1/26 10:19:16;0
2020/1/26 10:21:16;0
2020/1/26 10:23:16;0
2020/1/26 10:25:16;0
2020/1/26 10:27:16;0
2020/1/26 10:29:16;0
2020/1/26 10:31:16;0
2020/1/26 10:33:16;0
2020/1/26 10:35:16;0
2020/1/26 10:37:16;0
2020/1/26 10:39:16;0
2020/1/26 10:41:16;0
2020/1/26 10:43:16;0
2020/1/26 10:45:16;0
2020/1/26 10:47:16;0
2020/1/26 10:49:16;0
2020/1/26 10:51:16;0
2020/1/26 10:53:16;0
2020/1/26 10:55:16;0
2020/1/26 10:57:16;0
2020/1/26 10:59:16;0
2020/1/26 11:01:16;0
2020/1/26 11:03:16;0
2020/1/26 11:05:16;0
2020/1/26 11:07:16;0
2020/1/26 11:09:16;0
2020/1/26 11:11:16;0
2020/1/26 11:13:16;0
2020/1/26 11:15:16;0
2020/1/26 11:17:16;0
2020/1/26 11:19:16;0
2020/1/26 11:21:16;0
2020/1/26 11:23:16;0
2020/1/26 11:25:16;0
2020/1/26 11:27:16;0
2020/1/26 11:29:16;0
2020/1/26 11:31:16;0
2020/1/26 11:33:16;0
2020/1/26 11:35:16;0
2020/1/26 11:37:16;0
2020/1/26 11:39:16;0
2020/1/26 11:41:16;0
2020/1/26 11:43:16;0
2020/1/26 11:45:16;0
2020/1/26 11:47:16;0
2020/1/26 11:49:16;0
2020/1/26 11:51:16;0
2020/1/26 11:53:16;0
2020/1/26 11:55:16;0
2020/1/26 11:57:16;0
2020/1/26 11:59:16;0
2020/1/26 12:01:16;0
2020/1/26 12:03:16;0
2020/1/26 12:05:16;0
2020/1/26 12:07:16;0
2020/1/26 12:09:16;0
2020/1/26 12:11:16;0
2020/1/26 12:13:16;0
2020/1/26 12:15:16;0
2020/1/26 12:17:16;0
2020/1/26 12:19:16;0
2020/1/26 12:21:16;0
2020/1/26 12:23:16;0
2020/1/26 12:25:16;0
2020/1/26 12:27:16;0
2020/1/26 12:29:16;0
2020/1/26 12:31:16;0
2020/1/26 12:33:16;0
2020/1/26 12:35:16;0
2020/1/26 12:37:16;0
2020/1/26 12:39:16;0
2020/1/26 12:41:16;0
2020/1/26 12:43:16;0
2020/1/26 12:45:16;0
2020/1/26 12:47:16;0
2020/1/26 12:49:16;0
2020/1/26 12:51:16;0
2020/1/26 12:53:16;0
2020/1/26 12:55:16;0
2020/1/26 12:57:16;0
2020/1/26 12:59:16;0
2020/1/26 13:01:16;0
2020/1/26 13:03:16;0
2020/1/26 13:05:16;0
2020/1/26 13:07:16;0
2020/1/26 13:09:16;0
2020/1/26 13:11:16;0
2020/1/26 13:13:16;0
2020/1/26 13:15:16;0
2020/1/26 13:17:16;0
2020/1/26 13:19:16;0
2020/1/26 13:21:16;0
2020/1/26 13:23:16;0
2020/1/26 13:25:16;0
2020/1/26 13:27:16;0
2020/1/26 13:29:16;0
2020/1/26 13:31:16;0
2020/1/26 13:33:16;0
2020/1/26 13:35:16;0
2020/1/26 13:37:16;0
2020/1/26 13:39:16;0
2020/1/26 13:41:16;0
2020/1/26 13:43:16;0
2020/1/26 13:45:16;0
2020/1/26 13:47:16;0
2020/1/26 13:49:16;0
2020/1/26 13:51:16;0
2020/1/26 13:53:16;0
2020/1/26 13:55:16;0
2020/1/26 13:57:16;0
2020/1/26 13:59:16;0
2020/1/26 14:01:16;0
2020/1/26 14:03:16;0
2020/1/26 14:05:16;0
2020/1/26 14:07:16;0
2020/1/26 14:09:16;0
2020/1/26 14:11:16;0
2020/1/26 14:13:16;0
2020/1/26 14:15:16;0
2020/1/26 14:17:16;0
2020/1/26 14:19:16;0
2020/1/26 14:21:16;0
2020/1/26 14:23:16;0
2020/1/26 14:25:16;0
2020/1/26 14:27:16;0
2020/1/26 14:29:16;0
2020/1/26 14:31:16;0
2020/1/26 14:33:16;0
2020/1/26 14:35:16;0
2020/1/26 14:37:16;0
2020/1/26 14:39:16;0
2020/1/26 14:41:16;0
2020/1/26 14:43:16;0
2020/1/26 14:45:16;0
2020/1/26 14:47:16;0
2020/1/26 14:49:16;0
2020/1/26 14:51:16;0
2020/1/26 14:53:16;0
2020/1/26 14:55:16;0
2020/1/26 14:57:16;0
2020/1/26 14:59:16;0
2020/1/26 15:01:16;0
2020/1/26 15:03:16;0
2020/1/26 15:05:16;0
2020/1/26 15:07:16;0
2020/1/26 15:09:16;0
2020/1/26 15:11:16;0
2020/1/26 15:13:16;0
2020/1/26 15:15:16;0
2020/1/26 15:17:16;0
2020/1/26 15:19:16;0
2020/1/26 15:21:16;0
2020/1/26 15:23:16;0
2020/1/26 15:25:16;0
2020/1/26 15:27:16;0
2020/1/26 15:29:16;0
2020/1/26 15:31:16;0
2020/1/26 15:33:16;0
2020/1/26 15:35:16;0
2020/1/26 15:37:16;0
2020/1/26 15:39:16;0
2020/1/26 15:41:16;0
2020/1/26 15:43:16;0
2020/1/26 15:45:16;0
2020/1/26 15:47:16;0
2020/1/26 15:49:16;0
2020/1/26 15:51:16;0
2020/1/26 15:53:16;0
2020/1/26 15:55:16;0
2020/1/26 15:57:16;0
2020/1/26 15:59:16;0
2020/1/26 16:01:16;0
2020/1/26 16:03:16;0
2020/1/26 16:05:16;0
2020/1/26 16:07:16;0
2020/1/26 16:09:16;0
2020/1/26 16:11:16;0
2020/1/26 16:13:16;0
2020/1/26 16:15:16;0
2020/1/26 16:17:16;0
2020/1/26 16:19:16;0
2020/1/26 16:21:16;0
2020/1/26 16:23:16;0
2020/1/26 16:25:16;0
2020/1/26 16:27:16;0
2020/1/26 16:29:16;0
2020/1/26 16:31:16;0
2020/1/26 16:33:16;0
2020/1/26 16:35:16;0
2020/1/26 16:37:16;0
2020/1/26 16:39:16;0
2020/1/26 16:41:16;0
2020/1/26 16:43:16;0
2020/1/26 16:45:16;0
2020/1/26 16:47:16;0
2020/1/26 16:49:16;0
2020/1/26 16:51:16;0
2020/1/26 16:53:16;0
2020/1/26 16:55:16;0
2020/1/26 16:57:16;0
2020/1/26 16:59:16;0
2020/1/26 17:01:16;0
2020/1/26 17:03:16;0
2020/1/26 17:05:16;0
2020/1/26 17:07:16;0
2020/1/26 17:09:16;0
2020/1/26 17:11:16;0
2020/1/26 17:13:16;0
2020/1/26 17:15:16;0
2020/1/26 17:17:16;0
2020/1/26 17:19:16;0
2020/1/26 17:21:16;0
2020/1/26 17:23:16;0
2020/1/26 17:25:16;0
2020/1/26 17:27:16;0
2020/1/26 17:29:16;0
2020/1/26 17:31:16;0
2020/1/26 17:33:16;0
2020/1/26 17:35:16;0
2020/1/26 17:37:16;0
2020/1/26 17:39:16;0
2020/1/26 17:41:16;0
2020/1/26 17:43:16;0
2020/1/26 17:45:16;0
2020/1/26 17:47:16;0
2020/1/26 17:49:16;0
2020/1/26 17:51:16;0
2020/1/26 17:53:16;0
2020/1/26 17:55:16;0
2020/1/26 17:57:16;0
2020/1/26 17:59:16;0
2020/1/26 18:01:16;0
2020/1/26 18:03:16;0
2020/1/26 18:05:16;0
2020/1/26 18:07:16;0
2020/1/26 18:09:16;0
2020/1/26 18:11:16;0
2020/1/26 18:13:16;0
2020/1/26 18:15:16;0
2020/1/26 18:17:16;0
2020/1/26 18:19:16;0
2020/1/26 18:21:16;0
2020/1/26 18:23:16;0
2020/1/26 18:25:16;0
2020/1/26 18:27:16;0
2020/1/26 18:29:16;0
2020/1/26 18:31:16;0
2020/1/26 18:33:16;0
2020/1/26 18:35:16;0
2020/1/26 18:37:16;0
2020/1/26 18:39:16;0
2020/1/26 18:41:16;0
2020/1/26 18:43:16;0
2020/1/26 18:45:16;0
2020/1/26 18:47:16;0
2020/1/26 18:49:16;0
2020/1/26 18:51:16;0
2020/1/26 18:53:16;0
2020/1/26 18:55:16;0
2020/1/26 18:57:16;0
2020/1/26 18:59:16;0
2020/1/26 19:01:16;0
2020/1/26 19:03:16;0
2020/1/26 19:05:16;0
2020/1/26 19:07:16;0
2020/1/26 19:09:16;0
2020/1/26 19:11:16;0
2020/1/26 19:13:16;0
2020/1/26 19:15:16;0
2020/1/26 19:17:16;0
2020/1/26 19:19:16;0
2020/1/26 19:21:16;0
2020/1/26 19:23:16;0
2020/1/26 19:25:16;0
2020/1/26 19:27:16;0
2020/1/26 19:29:16;0
2020/1/26 19:31:16;0
2020/1/26 19:33:16;0
2020/1/26 19:35:16;0
2020/1/26 19:37:16;0
2020/1/26 19:39:16;0
2020/1/26 19:41:16;0
2020/1/26 19:43:16;0
2020/1/26 19:45:16;0
2020/1/26 19:47:16;0
2020/1/26 19:49:16;0
2020/1/26 19:51:16;0
2020/1/26 19:53:16;0
2020/1/26 19:55:16;0
2020/1/26 19:57:16;0
2020/1/26 19:59:16;0
2020/1/26 20:01:16;0
2020/1/26 20:03:16;0
2020/1/26 20:05:16;0
2020/1/26 20:07:16;0
2020/1/26 20:09:16;0
2020/1/26 20:11:16;0
2020/1/26 20:13:16;0
2020/1/26 20:15:16;0
2020/1/26 20:17:16;0
2020/1/26 20:19:16;0
2020/1/26 20:21:16;0
2020/1/26 20:23:16;0
2020/1/26 20:25:16;0
2020/1/26 20:27:16;0
2020/1/26 20:29:16;0
2020/1/26 20:31:16;0
2020/1/26 20:33:16;0
2020/1/26 20:35:16;0
2020/1/26 20:37:16;0
2020/1/26 20:39:16;0
2020/1/26 20:41:16;0
2020/1/26 20:43:16;0
2020/1/26 20:45:16;0
2020/1/26 20:47:16;0
2020/1/26 20:49:16;0
2020/1/26 20:51:16;0
2020/1/26 20:53:16;0
2020/1/26 20:55:16;0
2020/1/26 20:57:16;0
2020/1/26 20:59:16;0
2020/1/26 21:01:16;0
2020/1/26 21:03:16;0
2020/1/26 21:05:16;0
2020/1/26 21:07:16;0
2020/1/26 21:09:16;0
2020/1/26 21:11:16;0
2020/1/26 21:13:16;0
2020/1/26 21:15:16;0
2020/1/26 21:17:16;0
2020/1/26 21:19:16;0
2020/1/26 21:21:16;0
2020/1/26 21:23:16;0
2020/1/26 21:25:16;0
2020/1/26 21:27:16;0
2020/1/26 21:29:16;0
2020/1/26 21:31:16;0
2020/1/26 21:33:16;0
2020/1/26 21:35:16;0
2020/1/26 21:37:16;0
2020/1/26 21:39:16;0
2020/1/26 21:41:16;0
2020/1/26 21:43:16;0
2020/1/26 21:45:16;0
2020/1/26 21:47:16;0
2020/1/26 21:49:16;0
2020/1/26 21:51:16;0
2020/1/26 21:53:16;0
2020/1/26 21:55:16;0
2020/1/26 21:57:16;0
2020/1/26 21:59:16;0
2020/1/26 22:01:16;0
2020/1/26 22:03:16;0
2020/1/26 22:05:16;0
2020/1/26 22:07:16;0
2020/1/26 22:09:16;0
2020/1/26 22:11:16;0
2020/1/26 22:13:16;0
2020/1/26 22:15:16;0
2020/1/26 22:17:16;0
2020/1/26 22:19:16;0
2020/1/26 22:21:16;0
2020/1/26 22:23:16;0
2020/1/26 22:25:16;0
2020/1/26 22:27:16;0
2020/1/26 22:29:16;0
2020/1/26 22:31:16;0
2020/1/26 22:33:16;0
2020/1/26 22:35:16;0
2020/1/26 22:37:16;0
2020/1/26 22:39:16;0
2020/1/26 22:41:16;0
2020/1/26 22:43:16;0
2020/1/26 22:45:16;0
2020/1/26 22:47:16;0
2020/1/26 22:49:16;0
2020/1/26 22:51:16;0
2020/1/26 22:53:16;0
2020/1/26 22:55:16;0
2020/1/26 22:57:16;0
2020/1/26 22:59:16;0
2020/1/26 23:01:16;0
2020/1/26 23:03:16;0
2020/1/26 23:05:16;0
2020/1/26 23:07:16;0
2020/1/26 23:09:16;0
2020/1/26 23:11:16;0
2020/1/26 23:13:16;0
2020/1/26 23:15:16;0
2020/1/26 23:17:16;0
2020/1/26 23:19:16;0
2020/1/26 23:21:16;0
2020/1/26 23:23:16;0
2020/1/26 23:25:16;0
2020/1/26 23:27:16;0
2020/1/26 23:29:16;0
2020/1/26 23:31:16;0
2020/1/26 23:33:16;0
2020/1/26 23:35:16;0
2020/1/26 23:37:16;0
2020/1/26 23:39:16;0
2020/1/26 23:41:16;0
2020/1/26 23:43:16;0
2020/1/26 23:45:16;0
2020/1/26 23:47:16;0
2020/1/26 23:49:16;0
2020/1/26 23:51:16;0
2020/1/26 23:53:16;0
2020/1/26 23:55:16;0
2020/1/26 23:57:16;0
2020/1/26 23:59:16;0
2020/1/27 0:01:16;0
2020/1/27 0:03:16;0
2020/1/27 0:05:16;0
2020/1/27 0:07:16;0
2020/1/27 0:09:16;0
2020/1/27 0:11:16;0
2020/1/27 0:13:16;0
2020/1/27 0:15:16;0
2020/1/27 0:17:16;0
2020/1/27 0:19:16;0
2020/1/27 0:21:16;0
2020/1/27 0:23:16;0
2020/1/27 0:25:16;0
2020/1/27 0:27:16;0
2020/1/27 0:29:16;0
2020/1/27 0:31:16;0
2020/1/27 0:33:16;0
2020/1/27 0:35:16;0
2020/1/27 0:37:16;0
2020/1/27 0:39:16;0
2020/1/27 0:41:16;0
2020/1/27 0:43:16;0
2020/1/27 0:45:16;0
2020/1/27 0:47:16;0
2020/1/27 0:49:16;0
2020/1/27 0:51:16;0
2020/1/27 0:53:16;0
2020/1/27 0:55:16;0
2020/1/27 0:57:16;0
2020/1/27 0:59:16;0
2020/1/27 1:01:16;0
2020/1/27 1:03:16;0
2020/1/27 1:05:16;0
2020/1/27 1:07:16;0
2020/1/27 1:09:16;0
2020/1/27 1:11:16;0
2020/1/27 1:13:16;0
2020/1/27 1:15:16;0
2020/1/27 1:17:16;0
2020/1/27 1:19:16;0
2020/1/27 1:21:16;0
2020/1/27 1:23:16;0
2020/1/27 1:25:16;0
2020/1/27 1:27:16;0
2020/1/27 1:29:16;0
2020/1/27 1:31:16;0
2020/1/27 1:33:16;0
2020/1/27 1:35:16;0
2020/1/27 1:37:16;0
2020/1/27 1:39:16;0
2020/1/27 1:41:16;0
2020/1/27 1:43:16;0
2020/1/27 1:45:16;0
2020/1/27 1:47:16;0
2020/1/27 1:49:16;0
2020/1/27 1:51:16;0
2020/1/27 1:53:16;0
2020/1/27 1:55:16;0
2020/1/27 1:57:16;0
2020/1/27 1:59:16;0
2020/1/27 2:01:16;0
2020/1/27 2:03:16;0
2020/1/27 2:05:16;0
2020/1/27 2:07:16;0
2020/1/27 2:09:16;0
2020/1/27 2:11:16;0
2020/1/27 2:13:16;0
2020/1/27 2:15:16;0
2020/1/27 2:17:16;0
2020/1/27 2:19:16;0
2020/1/27 2:21:16;0
2020/1/27 2:23:16;0
2020/1/27 2:25:16;0
2020/1/27 2:27:16;0
2020/1/27 2:29:16;0
2020/1/27 2:31:16;0
2020/1/27 2:33:16;0
2020/1/27 2:35:16;0
2020/1/27 2:37:16;0
2020/1/27 2:39:16;0
2020/1/27 2:41:16;0
2020/1/27 2:43:16;0
2020/1/27 2:45:16;0
2020/1/27 2:47:16;0
2020/1/27 2:49:16;0
2020/1/27 2:51:16;0
2020/1/27 2:53:16;0
2020/1/27 2:55:16;0
2020/1/27 2:57:16;0
2020/1/27 2:59:16;0
2020/1/27 3:01:16;0
2020/1/27 3:03:16;0
2020/1/27 3:05:16;0
2020/1/27 3:07:16;0
2020/1/27 3:09:16;0
2020/1/27 3:11:16;0
2020/1/27 3:13:16;0
2020/1/27 3:15:16;0
2020/1/27 3:17:16;0
2020/1/27 3:19:16;0
2020/1/27 3:21:16;0
2020/1/27 3:23:16;0
2020/1/27 3:25:16;0
2020/1/27 3:27:16;0
2020/1/27 3:29:16;0
2020/1/27 3:31:16;0
2020/1/27 3:33:16;0
2020/1/27 3:35:16;0
2020/1/27 3:37:16;0
2020/1/27 3:39:16;0
2020/1/27 3:41:16;0
2020/1/27 3:43:16;0
2020/1/27 3:45:16;0
2020/1/27 3:47:16;0
2020/1/27 3:49:16;0
2020/1/27 3:51:16;0
2020/1/27 3:53:16;0
2020/1/27 3:55:16;0
2020/1/27 3:57:16;0
2020/1/27 3:59:16;0
2020/1/27 4:01:16;0
2020/1/27 4:03:16;0
2020/1/27 4:05:16;0
2020/1/27 4:07:16;0
2020/1/27 4:09:16;0
2020/1/27 4:11:16;0
2020/1/27 4:13:16;0
2020/1/27 4:15:16;0
2020/1/27 4:17:16;0
2020/1/27 4:19:16;0
2020/1/27 4:21:16;0
2020/1/27 4:23:16;0
2020/1/27 4:25:16;0
2020/1/27 4:27:16;0
2020/1/27 4:29:16;0
2020/1/27 4:31:16;0
2020/1/27 4:33:16;0
2020/1/27 4:35:16;0
2020/1/27 4:37:16;0
2020/1/27 4:39:16;0
2020/1/27 4:41:16;0
2020/1/27 4:43:16;0
2020/1/27 4:45:16;0
2020/1/27 4:47:16;0
2020/1/27 4:49:16;0
2020/1/27 4:51:16;0
2020/1/27 4:53:16;0
2020/1/27 4:55:16;0
2020/1/27 4:57:16;0
2020/1/27 4:59:16;0
2020/1/27 5:01:16;0
2020/1/27 5:03:16;0
2020/1/27 5:05:16;0
2020/1/27 5:07:16;0
2020/1/27 5:09:16;0
2020/1/27 5:11:16;0
2020/1/27 5:13:16;0
2020/1/27 5:15:16;0
2020/1/27 5:17:16;0
2020/1/27 5:19:16;0
2020/1/27 5:21:16;0
2020/1/27 5:23:16;0
2020/1/27 5:25:16;0
2020/1/27 5:27:16;0
2020/1/27 5:29:16;0
2020/1/27 5:31:16;0
2020/1/27 5:33:16;0
2020/1/27 5:35:16;0
2020/1/27 5:37:16;0
2020/1/27 5:39:16;0
2020/1/27 5:41:16;0
2020/1/27 5:43:16;0
2020/1/27 5:45:16;0
2020/1/27 5:47:16;0
2020/1/27 5:49:16;0
2020/1/27 5:51:16;0
2020/1/27 5:53:16;0
2020/1/27 5:55:16;0
2020/1/27 5:57:16;0
2020/1/27 5:59:16;0
2020/1/27 6:01:16;0
2020/1/27 6:03:16;0
2020/1/27 6:05:16;0
2020/1/27 6:07:16;0
2020/1/27 6:09:16;0
2020/1/27 6:11:16;0
2020/1/27 6:13:16;0
2020/1/27 6:15:16;0
2020/1/27 6:17:16;0
2020/1/27 6:19:16;0
2020/1/27 6:21:16;0
2020/1/27 6:23:16;0
2020/1/27 6:25:16;0
2020/1/27 6:27:16;0
2020/1/27 6:29:16;0
2020/1/27 6:31:16;0
2020/1/27 6:33:16;0
2020/1/27 6:35:16;0
2020/1/27 6:37:16;0
2020/1/27 6:39:16;0
2020/1/27 6:41:16;0
2020/1/27 6:43:16;0
2020/1/27 6:45:16;0
2020/1/27 6:47:16;0
2020/1/27 6:49:16;0
2020/1/27 6:51:16;0
2020/1/27 6:53:16;0
2020/1/27 6:55:16;0
2020/1/27 6:57:16;0
2020/1/27 6:59:16;0
2020/1/27 7:01:16;0
2020/1/27 7:03:16;0
2020/1/27 7:05:16;0
2020/1/27 7:07:16;0
2020/1/27 7:09:16;0
2020/1/27 7:11:16;0
2020/1/27 7:13:16;0
2020/1/27 7:15:16;0
2020/1/27 7:17:16;0
2020/1/27 7:19:16;0
2020/1/27 7:21:16;0
2020/1/27 7:23:16;0
2020/1/27 7:25:16;0
2020/1/27 7:27:16;0
2020/1/27 7:29:16;0
2020/1/27 7:31:16;0
2020/1/27 7:33:16;0
2020/1/27 7:35:16;0
2020/1/27 7:37:16;0
2020/1/27 7:39:16;0
2020/1/27 7:41:16;0
2020/1/27 7:43:16;0
2020/1/27 7:45:16;0
2020/1/27 7:47:16;0
2020/1/27 7:49:16;0
2020/1/27 7:51:16;0
2020/1/27 7:53:16;0
2020/1/27 7:55:16;0
2020/1/27 7:57:16;0
2020/1/27 7:59:16;0
2020/1/27 8:01:16;0
2020/1/27 8:03:16;0
2020/1/27 8:05:16;0
2020/1/27 8:07:16;0
2020/1/27 8:09:16;0
2020/1/27 8:11:16;0
2020/1/27 8:13:16;0
2020/1/27 8:15:16;0
2020/1/27 8:17:16;0
2020/1/27 8:19:16;0
2020/1/27 8:21:16;0
2020/1/27 8:23:16;0
2020/1/27 8:25:16;0
2020/1/27 8:27:16;0
2020/1/27 8:29:16;0
2020/1/27 8:31:16;0
2020/1/27 8:33:16;0
2020/1/27 8:35:16;0
2020/1/27 8:37:16;0
2020/1/27 8:39:16;0
2020/1/27 8:41:16;0
2020/1/27 8:43:16;0
2020/1/27 8:45:16;0
2020/1/27 8:47:16;0
2020/1/27 8:49:16;0
2020/1/27 8:51:16;0
2020/1/27 8:53:16;0
2020/1/27 8:55:16;0
2020/1/27 8:57:16;0
2020/1/27 8:59:16;0
2020/1/27 9:01:16;0
2020/1/27 9:03:16;0
2020/1/27 9:05:16;0
2020/1/27 9:07:16;0
2020/1/27 9:09:16;0
2020/1/27 9:11:16;0
2020/1/27 9:13:16;0
2020/1/27 9:15:16;0
2020/1/27 9:17:16;0
2020/1/27 9:19:16;0
2020/1/27 9:21:16;0
2020/1/27 9:23:16;0
2020/1/27 9:25:16;0
2020/1/27 9:27:16;0
2020/1/27 9:29:16;0
2020/1/27 9:31:16;0
2020/1/27 9:33:16;0
2020/1/27 9:35:16;0
2020/1/27 9:37:16;0
2020/1/27 9:39:16;0
2020/1/27 9:41:16;0
2020/1/27 9:43:16;0
2020/1/27 9:45:16;0
2020/1/27 9:47:16;0
2020/1/27 9:49:16;0
2020/1/27 9:51:16;0
2020/1/27 9:53:16;0
2020/1/27 9:55:16;0
2020/1/27 9:57:16;0
2020/1/27 9:59:16;0
2020/1/27 10:01:16;0
2020/1/27 10:03:16;0
2020/1/27 10:05:16;0
2020/1/27 10:07:16;0
2020/1/27 10:09:16;0
2020/1/27 10:11:16;0
2020/1/27 10:13:16;0
2020/1/27 10:15:16;0
2020/1/27 10:17:16;0
2020/1/27 10:19:16;0
2020/1/27 10:21:16;0
2020/1/27 10:23:16;0
2020/1/27 10:25:16;0
2020/1/27 10:27:16;0
2020/1/27 10:29:16;0
2020/1/27 10:31:16;0
2020/1/27 10:33:16;0
2020/1/27 10:35:16;0
2020/1/27 10:37:16;0
2020/1/27 10:39:16;0
2020/1/27 10:41:16;0
2020/1/27 10:43:16;0
2020/1/27 10:45:16;0
2020/1/27 10:47:16;0
2020/1/27 10:49:16;0
2020/1/27 10:51:16;0
2020/1/27 10:53:16;0
2020/1/27 10:55:16;0
2020/1/27 10:57:16;0
2020/1/27 10:59:16;0
2020/1/27 11:01:16;0
2020/1/27 11:03:16;0
2020/1/27 11:05:16;0
2020/1/27 11:07:16;0
2020/1/27 11:09:16;0
2020/1/27 11:11:16;0
2020/1/27 11:13:16;0
2020/1/27 11:15:16;0
2020/1/27 11:17:16;0
2020/1/27 11:19:16;0
2020/1/27 11:21:16;0
2020/1/27 11:23:16;0
2020/1/27 11:25:16;0
2020/1/27 11:27:16;0
2020/1/27 11:29:16;0
2020/1/27 11:31:16;0
2020/1/27 11:33:16;0
2020/1/27 11:35:16;0
2020/1/27 11:37:16;0
2020/1/27 11:39:16;0
2020/1/27 11:41:16;0
2020/1/27 11:43:16;0
2020/1/27 11:45:16;0
2020/1/27 11:47:16;0
2020/1/27 11:49:16;0
2020/1/27 11:51:16;0
2020/1/27 11:53:16;0
2020/1/27 11:55:16;0
2020/1/27 11:57:16;0
2020/1/27 11:59:16;0
2020/1/27 12:01:16;0
2020/1/27 12:03:16;0
