时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
2020/5/22 6:00,16.3,1001.5,100,138/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 7:00,16.2,1001.5,100,106/ESE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 8:00,16.3,1001.5,100,122/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 9:00,16.4,1001.4,100,117/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 10:00,16.9,1001.5,100,118/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 11:00,17.6,1001.3,100,164/SSE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 12:00,18,1000.9,95,115/ESE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 13:00,18.5,1000.8,89,113/ESE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 14:00,19,1000.2,86,114/ESE,6.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 15:00,19.4,1000,86,112/ESE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 16:00,19,1000.2,87,148/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 17:00,18.7,1000.2,88,162/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 18:00,18.6,1000.7,87,150/SSE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 19:00,18.2,1001.2,89,134/SE,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 20:00,18,1001.9,90,139/SE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 21:00,17.9,1002.4,92,149/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 22:00,17.8,1002.9,94,120/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/22 23:00,18.1,1002.8,91,121/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 0:00,17.8,1002.7,93,150/SSE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 1:00,17.8,1002.5,93,139/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 2:00,17.8,1001.9,92,104/ESE,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 3:00,17.9,1001.5,93,89/E,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 4:00,18,1001.4,94,163/SSE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 5:00,17.8,1001.1,96,172/S,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 6:00,18.1,1001.2,96,114/ESE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 7:00,19.6,1001.2,90,102/ESE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 8:00,20.3,1001.1,86,111/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 9:00,20.9,1001,83,122/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 10:00,22,1000.7,78,134/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 11:00,21.9,1000.6,78,153/SSE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 12:00,21.6,1000.3,81,148/SSE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 13:00,21.4,999.7,80,128/SE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 14:00,21.5,999,78,113/ESE,6.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 15:00,19.2,999.6,84,153/SSE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 16:00,18.7,998.7,90,149/SSE,4.9,0.1,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 17:00,18.4,999.3,96,150/SSE,5.5,0.5,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 18:00,18.8,999,94,185/S,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 19:00,19.2,1000.3,93,281/W,3.7,0.2,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 20:00,19.1,1001.6,98,278/W,1.2,2.3,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 21:00,19.4,1002.3,99,331/NNW,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 22:00,19.1,1002.2,95,316/NW,7.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/23 23:00,18,1002.4,92,316/NW,6.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 0:00,17.2,1002.6,94,311/NW,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 1:00,16.5,1002.9,95,305/NW,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 2:00,15.9,1002.8,96,304/NW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 3:00,15.9,1002.8,91,301/WNW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 4:00,15.6,1003.2,88,320/NW,7.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 5:00,16.4,1003.7,79,304/NW,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 6:00,15.7,1004.1,88,298/WNW,6.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 7:00,17.3,1004.8,78,316/NW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 8:00,18.3,1005.3,82,110/ESE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 9:00,20.4,1005.7,61,349/N,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 10:00,22.5,1005.8,49,345/NNW,6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 11:00,20.7,1005.7,71,106/ESE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 12:00,20.4,1005.9,69,143/SE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 13:00,20,1005.5,73,149/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 14:00,19.2,1005.3,75,153/SSE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 15:00,18.6,1005.5,76,164/SSE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 16:00,18.7,1005.5,77,217/SW,3.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 17:00,17.9,1005.4,81,155/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 18:00,17.4,1005.6,77,148/SSE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 19:00,16.8,1006.1,83,120/ESE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 20:00,16.9,1006.4,80,108/ESE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 21:00,16.6,1006.7,83,176/S,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 22:00,16.5,1006.9,84,32/NNE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/24 23:00,16.5,1006.8,84,321/NW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 0:00,16,1006.7,87,290/WNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 1:00,16.1,1006.5,81,218/SW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 2:00,16.3,1006.1,79,282/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 3:00,16.8,1005.7,74,324/NW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 4:00,17.5,1005.7,72,303/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 5:00,16.8,1005.9,75,118/ESE,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 6:00,17.5,1006,72,198/SSW,0.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 7:00,18.7,1006.3,77,121/ESE,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 8:00,19.4,1006.3,74,132/SE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 9:00,19.5,1005.8,75,166/SSE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 10:00,21.1,1006,73,111/ESE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 11:00,21,1005.4,72,100/E,6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 12:00,20.6,1005.2,73,137/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 13:00,20,1005,76,149/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 14:00,20.3,1004.4,69,151/SSE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 15:00,20.8,1004.1,70,122/ESE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 16:00,19.7,1003.9,77,148/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 17:00,18.9,1003.7,80,113/ESE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 18:00,18.6,1003.8,78,117/ESE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 19:00,18.3,1004,78,121/ESE,2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 20:00,18.3,1004.1,77,146/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 21:00,18,1004.3,87,117/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 22:00,17.9,1004,87,154/SSE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/25 23:00,18,1004,87,131/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 0:00,17.9,1003.6,88,127/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 1:00,18.4,1003.1,85,105/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 2:00,18.5,1002.4,85,153/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 3:00,18.1,1002,88,205/SSW,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 4:00,17.9,1001.7,89,270/W,1.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 5:00,17.3,1002.2,93,201/SSW,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 6:00,17.6,1002.8,93,200/SSW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 7:00,18.7,1002.9,88,18/NNE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 8:00,20.1,1003.1,77,308/NW,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 9:00,20.3,1003.1,75,324/NW,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 10:00,21.5,1003.3,70,317/NW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 11:00,22.2,1003.3,62,317/NW,7.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 12:00,23.5,1003.3,58,355/N,7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 13:00,23.2,1003.3,60,341/NNW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 14:00,20.6,1003.3,73,121/ESE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 15:00,20.5,1003.2,74,159/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 16:00,20.6,1003.5,74,131/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 17:00,20.5,1003.5,74,146/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 18:00,19.4,1003.8,78,174/S,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 19:00,17.9,1004.5,89,166/SSE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 20:00,17.1,1005.3,93,153/SSE,2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 21:00,16.6,1005.6,96,152/SSE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 22:00,16.4,1006,97,164/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/26 23:00,16,1005.9,98,179/S,1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 0:00,15.8,1005.8,97,210/SSW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 1:00,15.4,1005.3,97,0/N,0,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 2:00,14.8,1005,97,303/WNW,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 3:00,14.2,1004.9,96,310/NW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 4:00,14,1004.6,94,318/NW,2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 5:00,14.1,1004.7,92,130/SE,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 6:00,15.7,1004.6,86,127/SE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 7:00,18.9,1004.5,73,117/ESE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 8:00,19.2,1004.8,71,161/SSE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 9:00,19.3,1004.7,72,135/SE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 10:00,20,1004.3,67,154/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 11:00,19.5,1004.3,74,130/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 12:00,19.7,1003.6,76,135/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 13:00,19.3,1002.6,80,159/SSE,6.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 14:00,18.5,1002.7,82,120/ESE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 15:00,17.6,1001.5,90,124/SE,2.5,0.2,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 16:00,19.3,1001.3,74,180/S,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 17:00,19.1,1000.9,74,135/SE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 18:00,18.8,1001.1,75,131/SE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 19:00,18.5,1001.6,77,192/SSW,0.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 20:00,17.5,1002.1,82,325/NW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 21:00,16.7,1002.9,84,337/NNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 22:00,16.1,1003.5,87,314/NW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/27 23:00,16.1,1003.4,86,308/NW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 0:00,16.1,1003.2,87,303/WNW,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 1:00,16.1,1003,88,299/WNW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 2:00,16.2,1002.9,87,303/WNW,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 3:00,15.9,1002.6,88,313/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 4:00,15.7,1002.6,86,299/WNW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 5:00,15.5,1003,83,311/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 6:00,16.6,1003.3,77,323/NW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 7:00,19.8,1003.6,66,313/NW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 8:00,20.5,1004,62,156/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 9:00,23.4,1004.2,58,106/ESE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 10:00,22.7,1004.4,52,146/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 11:00,21.8,1004.8,58,158/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 12:00,21.3,1004.7,65,158/SSE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 13:00,21.5,1004.2,52,160/SSE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 14:00,21.2,1004.1,52,154/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 15:00,21.1,1004.4,56,146/SE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 16:00,21,1004.4,62,129/SE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 17:00,20.1,1004.3,64,155/SSE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 18:00,19,1004.6,79,146/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 19:00,18.5,1004.9,81,146/SE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 20:00,18.1,1005,81,129/SE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 21:00,18.2,1005.2,77,141/SE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 22:00,18.6,1005.6,65,146/SE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/28 23:00,18.3,1005.9,68,149/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 0:00,18.2,1006,74,136/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 1:00,18.3,1006,76,127/SE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 2:00,18.5,1005.6,76,118/ESE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 3:00,18.6,1005.4,75,140/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 4:00,18.4,1005.3,82,176/S,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 5:00,18.2,1005.3,83,160/SSE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 6:00,19.4,1005.4,78,156/SSE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 7:00,20.9,1005.8,67,131/SE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 8:00,21,1006.2,65,108/ESE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 9:00,21.3,1006.3,70,111/ESE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 10:00,21.6,1006.2,69,149/SSE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 11:00,21.1,1006,75,116/ESE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 12:00,21.2,1005.7,75,112/ESE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 13:00,21.7,1005.3,75,136/SE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 14:00,21.7,1005.4,75,139/SE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 15:00,21,1005.4,78,139/SE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 16:00,20.5,1005.5,80,156/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 17:00,20.1,1005.6,82,145/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 18:00,19.8,1005.5,83,146/SE,6.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 19:00,19.4,1005.9,85,140/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 20:00,19.4,1006,87,145/SE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 21:00,19.5,1006.7,87,156/SSE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 22:00,19.4,1007.2,89,151/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/29 23:00,19.2,1007.1,93,142/SE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 0:00,19.5,1007.2,93,169/S,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 1:00,18.9,1007.1,94,156/SSE,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 2:00,18.7,1007.2,95,97/E,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 3:00,18.4,1007.5,96,187/S,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 4:00,18.9,1007.8,88,98/E,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 5:00,17.7,1008.2,97,151/SSE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 6:00,18.1,1008.4,96,159/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 7:00,18.6,1008.7,92,150/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 8:00,19.2,1008.9,87,136/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 9:00,19.5,1008.7,82,146/SE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 10:00,19.5,1008.6,79,147/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 11:00,19.6,1008.8,78,161/SSE,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 12:00,18.6,1008.8,88,139/SE,4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 13:00,18.7,1008.6,87,166/SSE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 14:00,18.8,1008.3,83,119/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 15:00,19.4,1007.8,77,179/S,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 16:00,19.2,1007.5,74,138/SE,6.5,0.1,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 17:00,18.6,1006.9,80,156/SSE,2,0.1,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 18:00,18.2,1006.5,81,114/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 19:00,17.7,1006,84,153/SSE,4.3,0.1,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 20:00,17.9,1006.6,81,150/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 21:00,17.7,1007.3,81,125/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 22:00,17.5,1007.5,84,130/SE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/30 23:00,17.4,1007.5,86,136/SE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 0:00,17.8,1007.1,82,149/SSE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 1:00,18.4,1006.2,70,120/ESE,7.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 2:00,17.9,1006.2,76,128/SE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 3:00,17.7,1005.4,78,115/ESE,10.6,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 4:00,17.5,1005.6,82,127/SE,5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 5:00,17,1005.3,89,110/ESE,8.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 6:00,16.5,1005.6,93,116/ESE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 7:00,15.8,1005.9,100,142/SE,5.3,0.6,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 8:00,15.9,1005.8,100,115/ESE,5,1.3,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 9:00,16.1,1005.1,100,109/ESE,5.4,1,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 10:00,16.4,1005,100,116/ESE,4.4,0.5,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 11:00,16.6,1004.4,100,122/ESE,4.1,0.8,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 12:00,16.5,1003.8,100,126/SE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 13:00,16.9,1003.1,100,155/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 14:00,17.5,1002.9,100,230/SW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 15:00,17.7,1002.3,100,136/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 16:00,18.4,1002.2,100,118/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 17:00,18.3,1002.1,98,149/SSE,3.5,0.1,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 18:00,17.9,1002.4,99,165/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 19:00,17.8,1002.9,100,186/S,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 20:00,17.9,1003.6,100,150/SSE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 21:00,17.7,1004.5,100,95/E,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 22:00,17.3,1005.3,100,312/NW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2020/5/31 23:00,17.7,1005.5,98,324/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
